Datum_Uhrzeit;Abfluss (m3/s);Date;Year
17.05.07;381;2007-05-17 00:00:00 UTC;2007
18.05.07;387;2007-05-18 00:00:00 UTC;2007
19.05.07;397;2007-05-19 00:00:00 UTC;2007
20.05.07;411;2007-05-20 00:00:00 UTC;2007
21.05.07;419;2007-05-21 00:00:00 UTC;2007
22.05.07;420;2007-05-22 00:00:00 UTC;2007
23.05.07;411;2007-05-23 00:00:00 UTC;2007
24.05.07;393;2007-05-24 00:00:00 UTC;2007
25.05.07;379;2007-05-25 00:00:00 UTC;2007
26.05.07;365;2007-05-26 00:00:00 UTC;2007
27.05.07;346;2007-05-27 00:00:00 UTC;2007
28.05.07;348;2007-05-28 00:00:00 UTC;2007
29.05.07;369;2007-05-29 00:00:00 UTC;2007
30.05.07;390;2007-05-30 00:00:00 UTC;2007
31.05.07;398;2007-05-31 00:00:00 UTC;2007
01.06.07;422;2007-06-01 00:00:00 UTC;2007
02.06.07;451;2007-06-02 00:00:00 UTC;2007
03.06.07;490;2007-06-03 00:00:00 UTC;2007
04.06.07;517;2007-06-04 00:00:00 UTC;2007
05.06.07;510;2007-06-05 00:00:00 UTC;2007
06.06.07;482;2007-06-06 00:00:00 UTC;2007
07.06.07;459;2007-06-07 00:00:00 UTC;2007
08.06.07;434;2007-06-08 00:00:00 UTC;2007
09.06.07;410;2007-06-09 00:00:00 UTC;2007
10.06.07;391;2007-06-10 00:00:00 UTC;2007
11.06.07;385;2007-06-11 00:00:00 UTC;2007
12.06.07;371;2007-06-12 00:00:00 UTC;2007
13.06.07;353;2007-06-13 00:00:00 UTC;2007
14.06.07;329;2007-06-14 00:00:00 UTC;2007
15.06.07;308;2007-06-15 00:00:00 UTC;2007
16.06.07;303;2007-06-16 00:00:00 UTC;2007
17.06.07;326;2007-06-17 00:00:00 UTC;2007
18.06.07;347;2007-06-18 00:00:00 UTC;2007
19.06.07;361;2007-06-19 00:00:00 UTC;2007
20.06.07;398;2007-06-20 00:00:00 UTC;2007
21.06.07;431;2007-06-21 00:00:00 UTC;2007
22.06.07;466;2007-06-22 00:00:00 UTC;2007
23.06.07;484;2007-06-23 00:00:00 UTC;2007
24.06.07;491;2007-06-24 00:00:00 UTC;2007
25.06.07;498;2007-06-25 00:00:00 UTC;2007
26.06.07;512;2007-06-26 00:00:00 UTC;2007
27.06.07;518;2007-06-27 00:00:00 UTC;2007
28.06.07;520;2007-06-28 00:00:00 UTC;2007
29.06.07;515;2007-06-29 00:00:00 UTC;2007
30.06.07;506;2007-06-30 00:00:00 UTC;2007
01.07.07;487;2007-07-01 00:00:00 UTC;2007
02.07.07;464;2007-07-02 00:00:00 UTC;2007
03.07.07;449;2007-07-03 00:00:00 UTC;2007
04.07.07;444;2007-07-04 00:00:00 UTC;2007
05.07.07;446;2007-07-05 00:00:00 UTC;2007
06.07.07;446;2007-07-06 00:00:00 UTC;2007
07.07.07;442;2007-07-07 00:00:00 UTC;2007
08.07.07;440;2007-07-08 00:00:00 UTC;2007
09.07.07;434;2007-07-09 00:00:00 UTC;2007
10.07.07;431;2007-07-10 00:00:00 UTC;2007
11.07.07;438;2007-07-11 00:00:00 UTC;2007
12.07.07;456;2007-07-12 00:00:00 UTC;2007
13.07.07;469;2007-07-13 00:00:00 UTC;2007
14.07.07;483;2007-07-14 00:00:00 UTC;2007
15.07.07;487;2007-07-15 00:00:00 UTC;2007
16.07.07;479;2007-07-16 00:00:00 UTC;2007
17.07.07;469;2007-07-17 00:00:00 UTC;2007
18.07.07;463;2007-07-18 00:00:00 UTC;2007
19.07.07;455;2007-07-19 00:00:00 UTC;2007
20.07.07;429;2007-07-20 00:00:00 UTC;2007
21.07.07;400;2007-07-21 00:00:00 UTC;2007
22.07.07;384;2007-07-22 00:00:00 UTC;2007
23.07.07;378;2007-07-23 00:00:00 UTC;2007
24.07.07;394;2007-07-24 00:00:00 UTC;2007
25.07.07;430;2007-07-25 00:00:00 UTC;2007
26.07.07;455;2007-07-26 00:00:00 UTC;2007
27.07.07;478;2007-07-27 00:00:00 UTC;2007
28.07.07;497;2007-07-28 00:00:00 UTC;2007
29.07.07;496;2007-07-29 00:00:00 UTC;2007
30.07.07;479;2007-07-30 00:00:00 UTC;2007
31.07.07;460;2007-07-31 00:00:00 UTC;2007
01.08.07;436;2007-08-01 00:00:00 UTC;2007
02.08.07;426;2007-08-02 00:00:00 UTC;2007
03.08.07;437;2007-08-03 00:00:00 UTC;2007
04.08.07;447;2007-08-04 00:00:00 UTC;2007
05.08.07;456;2007-08-05 00:00:00 UTC;2007
06.08.07;451;2007-08-06 00:00:00 UTC;2007
07.08.07;439;2007-08-07 00:00:00 UTC;2007
08.08.07;425;2007-08-08 00:00:00 UTC;2007
09.08.07;414;2007-08-09 00:00:00 UTC;2007
10.08.07;394;2007-08-10 00:00:00 UTC;2007
11.08.07;389;2007-08-11 00:00:00 UTC;2007
12.08.07;387;2007-08-12 00:00:00 UTC;2007
13.08.07;393;2007-08-13 00:00:00 UTC;2007
14.08.07;410;2007-08-14 00:00:00 UTC;2007
15.08.07;455;2007-08-15 00:00:00 UTC;2007
16.08.07;520;2007-08-16 00:00:00 UTC;2007
17.08.07;547;2007-08-17 00:00:00 UTC;2007
18.08.07;539;2007-08-18 00:00:00 UTC;2007
19.08.07;520;2007-08-19 00:00:00 UTC;2007
20.08.07;502;2007-08-20 00:00:00 UTC;2007
21.08.07;488;2007-08-21 00:00:00 UTC;2007
22.08.07;487;2007-08-22 00:00:00 UTC;2007
23.08.07;496;2007-08-23 00:00:00 UTC;2007
24.08.07;500;2007-08-24 00:00:00 UTC;2007
25.08.07;514;2007-08-25 00:00:00 UTC;2007
26.08.07;557;2007-08-26 00:00:00 UTC;2007
27.08.07;600;2007-08-27 00:00:00 UTC;2007
28.08.07;622;2007-08-28 00:00:00 UTC;2007
29.08.07;625;2007-08-29 00:00:00 UTC;2007
30.08.07;614;2007-08-30 00:00:00 UTC;2007
31.08.07;602;2007-08-31 00:00:00 UTC;2007
01.09.07;578;2007-09-01 00:00:00 UTC;2007
02.09.07;540;2007-09-02 00:00:00 UTC;2007
03.09.07;510;2007-09-03 00:00:00 UTC;2007
04.09.07;488;2007-09-04 00:00:00 UTC;2007
05.09.07;486;2007-09-05 00:00:00 UTC;2007
06.09.07;481;2007-09-06 00:00:00 UTC;2007
07.09.07;481;2007-09-07 00:00:00 UTC;2007
08.09.07;477;2007-09-08 00:00:00 UTC;2007
09.09.07;469;2007-09-09 00:00:00 UTC;2007
10.09.07;466;2007-09-10 00:00:00 UTC;2007
11.09.07;463;2007-09-11 00:00:00 UTC;2007
12.09.07;459;2007-09-12 00:00:00 UTC;2007
13.09.07;475;2007-09-13 00:00:00 UTC;2007
14.09.07;518;2007-09-14 00:00:00 UTC;2007
15.09.07;540;2007-09-15 00:00:00 UTC;2007
16.09.07;554;2007-09-16 00:00:00 UTC;2007
17.09.07;579;2007-09-17 00:00:00 UTC;2007
18.09.07;591;2007-09-18 00:00:00 UTC;2007
19.09.07;597;2007-09-19 00:00:00 UTC;2007
20.09.07;602;2007-09-20 00:00:00 UTC;2007
21.09.07;594;2007-09-21 00:00:00 UTC;2007
22.09.07;566;2007-09-22 00:00:00 UTC;2007
23.09.07;550;2007-09-23 00:00:00 UTC;2007
24.09.07;537;2007-09-24 00:00:00 UTC;2007
25.09.07;530;2007-09-25 00:00:00 UTC;2007
26.09.07;519;2007-09-26 00:00:00 UTC;2007
27.09.07;505;2007-09-27 00:00:00 UTC;2007
28.09.07;487;2007-09-28 00:00:00 UTC;2007
29.09.07;476;2007-09-29 00:00:00 UTC;2007
30.09.07;496;2007-09-30 00:00:00 UTC;2007
01.10.07;557;2007-10-01 00:00:00 UTC;2007
02.10.07;650;2007-10-02 00:00:00 UTC;2007
03.10.07;787;2007-10-03 00:00:00 UTC;2007
04.10.07;926;2007-10-04 00:00:00 UTC;2007
05.10.07;1012;2007-10-05 00:00:00 UTC;2007
06.10.07;1056;2007-10-06 00:00:00 UTC;2007
07.10.07;1062;2007-10-07 00:00:00 UTC;2007
08.10.07;1030;2007-10-08 00:00:00 UTC;2007
09.10.07;987;2007-10-09 00:00:00 UTC;2007
10.10.07;949;2007-10-10 00:00:00 UTC;2007
11.10.07;914;2007-10-11 00:00:00 UTC;2007
12.10.07;871;2007-10-12 00:00:00 UTC;2007
13.10.07;827;2007-10-13 00:00:00 UTC;2007
14.10.07;796;2007-10-14 00:00:00 UTC;2007
15.10.07;777;2007-10-15 00:00:00 UTC;2007
16.10.07;760;2007-10-16 00:00:00 UTC;2007
17.10.07;735;2007-10-17 00:00:00 UTC;2007
18.10.07;705;2007-10-18 00:00:00 UTC;2007
19.10.07;675;2007-10-19 00:00:00 UTC;2007
20.10.07;643;2007-10-20 00:00:00 UTC;2007
21.10.07;614;2007-10-21 00:00:00 UTC;2007
22.10.07;590;2007-10-22 00:00:00 UTC;2007
23.10.07;570;2007-10-23 00:00:00 UTC;2007
24.10.07;566;2007-10-24 00:00:00 UTC;2007
25.10.07;562;2007-10-25 00:00:00 UTC;2007
26.10.07;558;2007-10-26 00:00:00 UTC;2007
27.10.07;551;2007-10-27 00:00:00 UTC;2007
28.10.07;543;2007-10-28 00:00:00 UTC;2007
29.10.07;536;2007-10-29 00:00:00 UTC;2007
30.10.07;529;2007-10-30 00:00:00 UTC;2007
31.10.07;525;2007-10-31 00:00:00 UTC;2007
01.11.07;525;2007-11-01 00:00:00 UTC;2007
02.11.07;524;2007-11-02 00:00:00 UTC;2007
03.11.07;525;2007-11-03 00:00:00 UTC;2007
04.11.07;524;2007-11-04 00:00:00 UTC;2007
05.11.07;518;2007-11-05 00:00:00 UTC;2007
06.11.07;507;2007-11-06 00:00:00 UTC;2007
07.11.07;502;2007-11-07 00:00:00 UTC;2007
08.11.07;511;2007-11-08 00:00:00 UTC;2007
09.11.07;529;2007-11-09 00:00:00 UTC;2007
10.11.07;548;2007-11-10 00:00:00 UTC;2007
11.11.07;575;2007-11-11 00:00:00 UTC;2007
12.11.07;616;2007-11-12 00:00:00 UTC;2007
13.11.07;681;2007-11-13 00:00:00 UTC;2007
14.11.07;790;2007-11-14 00:00:00 UTC;2007
15.11.07;932;2007-11-15 00:00:00 UTC;2007
16.11.07;1060;2007-11-16 00:00:00 UTC;2007
17.11.07;1160;2007-11-17 00:00:00 UTC;2007
18.11.07;1239;2007-11-18 00:00:00 UTC;2007
19.11.07;1301;2007-11-19 00:00:00 UTC;2007
20.11.07;1338;2007-11-20 00:00:00 UTC;2007
21.11.07;1338;2007-11-21 00:00:00 UTC;2007
22.11.07;1313;2007-11-22 00:00:00 UTC;2007
23.11.07;1279;2007-11-23 00:00:00 UTC;2007
24.11.07;1234;2007-11-24 00:00:00 UTC;2007
25.11.07;1188;2007-11-25 00:00:00 UTC;2007
26.11.07;1140;2007-11-26 00:00:00 UTC;2007
27.11.07;1092;2007-11-27 00:00:00 UTC;2007
28.11.07;1045;2007-11-28 00:00:00 UTC;2007
29.11.07;1011;2007-11-29 00:00:00 UTC;2007
30.11.07;1008;2007-11-30 00:00:00 UTC;2007
01.12.07;1020;2007-12-01 00:00:00 UTC;2007
02.12.07;1027;2007-12-02 00:00:00 UTC;2007
03.12.07;1035;2007-12-03 00:00:00 UTC;2007
04.12.07;1038;2007-12-04 00:00:00 UTC;2007
05.12.07;1053;2007-12-05 00:00:00 UTC;2007
06.12.07;1074;2007-12-06 00:00:00 UTC;2007
07.12.07;1110;2007-12-07 00:00:00 UTC;2007
08.12.07;1177;2007-12-08 00:00:00 UTC;2007
09.12.07;1274;2007-12-09 00:00:00 UTC;2007
10.12.07;1369;2007-12-10 00:00:00 UTC;2007
11.12.07;1462;2007-12-11 00:00:00 UTC;2007
12.12.07;1546;2007-12-12 00:00:00 UTC;2007
13.12.07;1627;2007-12-13 00:00:00 UTC;2007
14.12.07;1697;2007-12-14 00:00:00 UTC;2007
15.12.07;1752;2007-12-15 00:00:00 UTC;2007
16.12.07;1795;2007-12-16 00:00:00 UTC;2007
17.12.07;1818;2007-12-17 00:00:00 UTC;2007
18.12.07;1812;2007-12-18 00:00:00 UTC;2007
19.12.07;1772;2007-12-19 00:00:00 UTC;2007
20.12.07;1705;2007-12-20 00:00:00 UTC;2007
21.12.07;1603;2007-12-21 00:00:00 UTC;2007
22.12.07;1470;2007-12-22 00:00:00 UTC;2007
23.12.07;1331;2007-12-23 00:00:00 UTC;2007
24.12.07;1211;2007-12-24 00:00:00 UTC;2007
25.12.07;1119;2007-12-25 00:00:00 UTC;2007
26.12.07;1043;2007-12-26 00:00:00 UTC;2007
27.12.07;981;2007-12-27 00:00:00 UTC;2007
28.12.07;928;2007-12-28 00:00:00 UTC;2007
29.12.07;890;2007-12-29 00:00:00 UTC;2007
30.12.07;859;2007-12-30 00:00:00 UTC;2007
31.12.07;825;2007-12-31 00:00:00 UTC;2007
01.01.08;800;2008-01-01 00:00:00 UTC;2008
02.01.08;783;2008-01-02 00:00:00 UTC;2008
03.01.08;763;2008-01-03 00:00:00 UTC;2008
04.01.08;735;2008-01-04 00:00:00 UTC;2008
05.01.08;704;2008-01-05 00:00:00 UTC;2008
06.01.08;684;2008-01-06 00:00:00 UTC;2008
07.01.08;671;2008-01-07 00:00:00 UTC;2008
08.01.08;669;2008-01-08 00:00:00 UTC;2008
09.01.08;667;2008-01-09 00:00:00 UTC;2008
10.01.08;661;2008-01-10 00:00:00 UTC;2008
11.01.08;666;2008-01-11 00:00:00 UTC;2008
12.01.08;669;2008-01-12 00:00:00 UTC;2008
13.01.08;676;2008-01-13 00:00:00 UTC;2008
14.01.08;677;2008-01-14 00:00:00 UTC;2008
15.01.08;668;2008-01-15 00:00:00 UTC;2008
16.01.08;663;2008-01-16 00:00:00 UTC;2008
17.01.08;658;2008-01-17 00:00:00 UTC;2008
18.01.08;654;2008-01-18 00:00:00 UTC;2008
19.01.08;644;2008-01-19 00:00:00 UTC;2008
20.01.08;648;2008-01-20 00:00:00 UTC;2008
21.01.08;691;2008-01-21 00:00:00 UTC;2008
22.01.08;766;2008-01-22 00:00:00 UTC;2008
23.01.08;866;2008-01-23 00:00:00 UTC;2008
24.01.08;1017;2008-01-24 00:00:00 UTC;2008
25.01.08;1177;2008-01-25 00:00:00 UTC;2008
26.01.08;1299;2008-01-26 00:00:00 UTC;2008
27.01.08;1408;2008-01-27 00:00:00 UTC;2008
28.01.08;1499;2008-01-28 00:00:00 UTC;2008
29.01.08;1536;2008-01-29 00:00:00 UTC;2008
30.01.08;1515;2008-01-30 00:00:00 UTC;2008
31.01.08;1475;2008-01-31 00:00:00 UTC;2008
01.02.08;1468;2008-02-01 00:00:00 UTC;2008
02.02.08;1503;2008-02-02 00:00:00 UTC;2008
03.02.08;1550;2008-02-03 00:00:00 UTC;2008
04.02.08;1581;2008-02-04 00:00:00 UTC;2008
05.02.08;1573;2008-02-05 00:00:00 UTC;2008
06.02.08;1539;2008-02-06 00:00:00 UTC;2008
07.02.08;1485;2008-02-07 00:00:00 UTC;2008
08.02.08;1431;2008-02-08 00:00:00 UTC;2008
09.02.08;1382;2008-02-09 00:00:00 UTC;2008
10.02.08;1332;2008-02-10 00:00:00 UTC;2008
11.02.08;1297;2008-02-11 00:00:00 UTC;2008
12.02.08;1274;2008-02-12 00:00:00 UTC;2008
13.02.08;1260;2008-02-13 00:00:00 UTC;2008
14.02.08;1248;2008-02-14 00:00:00 UTC;2008
15.02.08;1217;2008-02-15 00:00:00 UTC;2008
16.02.08;1177;2008-02-16 00:00:00 UTC;2008
17.02.08;1134;2008-02-17 00:00:00 UTC;2008
18.02.08;1088;2008-02-18 00:00:00 UTC;2008
19.02.08;1046;2008-02-19 00:00:00 UTC;2008
20.02.08;1008;2008-02-20 00:00:00 UTC;2008
21.02.08;970;2008-02-21 00:00:00 UTC;2008
22.02.08;919;2008-02-22 00:00:00 UTC;2008
23.02.08;877;2008-02-23 00:00:00 UTC;2008
24.02.08;839;2008-02-24 00:00:00 UTC;2008
25.02.08;812;2008-02-25 00:00:00 UTC;2008
26.02.08;793;2008-02-26 00:00:00 UTC;2008
27.02.08;784;2008-02-27 00:00:00 UTC;2008
28.02.08;778;2008-02-28 00:00:00 UTC;2008
29.02.08;767;2008-02-29 00:00:00 UTC;2008
01.03.08;764;2008-03-01 00:00:00 UTC;2008
02.03.08;778;2008-03-02 00:00:00 UTC;2008
03.03.08;792;2008-03-03 00:00:00 UTC;2008
04.03.08;823;2008-03-04 00:00:00 UTC;2008
05.03.08;888;2008-03-05 00:00:00 UTC;2008
06.03.08;969;2008-03-06 00:00:00 UTC;2008
07.03.08;1079;2008-03-07 00:00:00 UTC;2008
08.03.08;1188;2008-03-08 00:00:00 UTC;2008
09.03.08;1275;2008-03-09 00:00:00 UTC;2008
10.03.08;1338;2008-03-10 00:00:00 UTC;2008
11.03.08;1372;2008-03-11 00:00:00 UTC;2008
12.03.08;1366;2008-03-12 00:00:00 UTC;2008
13.03.08;1337;2008-03-13 00:00:00 UTC;2008
14.03.08;1295;2008-03-14 00:00:00 UTC;2008
15.03.08;1242;2008-03-15 00:00:00 UTC;2008
16.03.08;1183;2008-03-16 00:00:00 UTC;2008
17.03.08;1142;2008-03-17 00:00:00 UTC;2008
18.03.08;1120;2008-03-18 00:00:00 UTC;2008
19.03.08;1108;2008-03-19 00:00:00 UTC;2008
20.03.08;1104;2008-03-20 00:00:00 UTC;2008
21.03.08;1116;2008-03-21 00:00:00 UTC;2008
22.03.08;1152;2008-03-22 00:00:00 UTC;2008
23.03.08;1180;2008-03-23 00:00:00 UTC;2008
24.03.08;1203;2008-03-24 00:00:00 UTC;2008
25.03.08;1222;2008-03-25 00:00:00 UTC;2008
26.03.08;1242;2008-03-26 00:00:00 UTC;2008
27.03.08;1258;2008-03-27 00:00:00 UTC;2008
28.03.08;1260;2008-03-28 00:00:00 UTC;2008
29.03.08;1256;2008-03-29 00:00:00 UTC;2008
30.03.08;1245;2008-03-30 00:00:00 UTC;2008
31.03.08;1234;2008-03-31 00:00:00 UTC;2008
01.04.08;1219;2008-04-01 00:00:00 UTC;2008
02.04.08;1195;2008-04-02 00:00:00 UTC;2008
03.04.08;1176;2008-04-03 00:00:00 UTC;2008
04.04.08;1166;2008-04-04 00:00:00 UTC;2008
05.04.08;1162;2008-04-05 00:00:00 UTC;2008
06.04.08;1172;2008-04-06 00:00:00 UTC;2008
07.04.08;1192;2008-04-07 00:00:00 UTC;2008
08.04.08;1225;2008-04-08 00:00:00 UTC;2008
09.04.08;1251;2008-04-09 00:00:00 UTC;2008
10.04.08;1265;2008-04-10 00:00:00 UTC;2008
11.04.08;1267;2008-04-11 00:00:00 UTC;2008
12.04.08;1270;2008-04-12 00:00:00 UTC;2008
13.04.08;1269;2008-04-13 00:00:00 UTC;2008
14.04.08;1281;2008-04-14 00:00:00 UTC;2008
15.04.08;1300;2008-04-15 00:00:00 UTC;2008
16.04.08;1343;2008-04-16 00:00:00 UTC;2008
17.04.08;1419;2008-04-17 00:00:00 UTC;2008
18.04.08;1513;2008-04-18 00:00:00 UTC;2008
19.04.08;1589;2008-04-19 00:00:00 UTC;2008
20.04.08;1623;2008-04-20 00:00:00 UTC;2008
21.04.08;1618;2008-04-21 00:00:00 UTC;2008
22.04.08;1584;2008-04-22 00:00:00 UTC;2008
23.04.08;1531;2008-04-23 00:00:00 UTC;2008
24.04.08;1471;2008-04-24 00:00:00 UTC;2008
25.04.08;1409;2008-04-25 00:00:00 UTC;2008
26.04.08;1347;2008-04-26 00:00:00 UTC;2008
27.04.08;1284;2008-04-27 00:00:00 UTC;2008
28.04.08;1220;2008-04-28 00:00:00 UTC;2008
29.04.08;1174;2008-04-29 00:00:00 UTC;2008
30.04.08;1153;2008-04-30 00:00:00 UTC;2008
01.05.08;1131;2008-05-01 00:00:00 UTC;2008
02.05.08;1100;2008-05-02 00:00:00 UTC;2008
03.05.08;1069;2008-05-03 00:00:00 UTC;2008
04.05.08;1045;2008-05-04 00:00:00 UTC;2008
05.05.08;1024;2008-05-05 00:00:00 UTC;2008
06.05.08;995;2008-05-06 00:00:00 UTC;2008
07.05.08;965;2008-05-07 00:00:00 UTC;2008
08.05.08;928;2008-05-08 00:00:00 UTC;2008
09.05.08;894;2008-05-09 00:00:00 UTC;2008
10.05.08;855;2008-05-10 00:00:00 UTC;2008
11.05.08;823;2008-05-11 00:00:00 UTC;2008
12.05.08;798;2008-05-12 00:00:00 UTC;2008
13.05.08;765;2008-05-13 00:00:00 UTC;2008
14.05.08;735;2008-05-14 00:00:00 UTC;2008
15.05.08;697;2008-05-15 00:00:00 UTC;2008
16.05.08;656;2008-05-16 00:00:00 UTC;2008
17.05.08;625;2008-05-17 00:00:00 UTC;2008
18.05.08;613;2008-05-18 00:00:00 UTC;2008
19.05.08;609;2008-05-19 00:00:00 UTC;2008
20.05.08;603;2008-05-20 00:00:00 UTC;2008
21.05.08;599;2008-05-21 00:00:00 UTC;2008
22.05.08;591;2008-05-22 00:00:00 UTC;2008
23.05.08;573;2008-05-23 00:00:00 UTC;2008
24.05.08;548;2008-05-24 00:00:00 UTC;2008
25.05.08;546;2008-05-25 00:00:00 UTC;2008
26.05.08;568;2008-05-26 00:00:00 UTC;2008
