Type,Station,Condition,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Perim
Particle,Station4,Particle,Heavy,2022.05,16,59,951.119,16.121,2.533,23.705
Particle,Station4,Particle,Heavy,2022.05,17,101,2757.05,27.298,7.342,30.008
Particle,Station4,Particle,Heavy,2022.05,18,86,2012.097,23.396,5.358,28.411
Particle,Station4,Particle,Heavy,2022.05,19,42,679.448,16.177,1.809,27.515
Particle,Station4,Particle,Heavy,2022.05,2,88,1623.933,18.454,4.324,23.43
Particle,Station4,Particle,Heavy,2022.05,20,69,1254.527,18.182,3.341,28.376
Particle,Station4,Particle,Heavy,2022.05,21,67,1691.155,25.241,4.503,46.112
Particle,Station4,Particle,Heavy,2022.05,22,140,4229.318,30.209,11.262,38.459
Particle,Station4,Particle,Heavy,2022.05,23,80,1922.347,24.029,5.119,48.923
Particle,Station4,Particle,Heavy,2022.05,24,101,1602.914,15.87,4.268,26.039
Particle,Station4,Particle,Heavy,2022.05,25,140,3831.113,27.365,10.202,36.733
Particle,Station4,Particle,Heavy,2022.05,3,20,584.521,29.226,1.557,24.257
Particle,Station4,Particle,Heavy,2022.05,4,28,679.839,24.28,1.81,22.946
Particle,Station4,Particle,Heavy,2022.05,5,116,1758.039,15.156,4.682,22.554
Particle,Station4,Particle,Heavy,2022.05,6,119,5367.326,45.104,14.293,49.627
Particle,Station4,Particle,Heavy,2022.05,7,32,619.459,19.358,1.65,23.337
Particle,Station4,Particle,Heavy,2022.05,8,59,1148.335,19.463,3.058,25.668
Particle,Station4,Particle,Heavy,2022.05,9,42,783.429,18.653,2.086,27.285
Particle,Station4,Particle,Light,2022.05,1,119,2113.658,17.762,5.629,24.232
Particle,Station4,Particle,Light,2022.05,10,118,2578.772,21.854,6.867,26.384
Particle,Station4,Particle,Light,2022.05,11,46,1207.96,26.26,3.217,24.586
Particle,Station4,Particle,Light,2022.05,12,35,1086.759,31.05,2.894,27.133
Particle,Station4,Particle,Light,2022.05,13,113,1618.6,14.324,4.31,22.511
Particle,Station4,Particle,Light,2022.05,14,61,1136.811,18.636,3.027,24.866
Particle,Station4,Particle,Light,2022.05,15,133,2658.637,19.99,7.08,25.268
Particle,Station4,Particle,Light,2022.05,16,53,1249.011,23.566,3.326,25.448
Particle,Station4,Particle,Light,2022.05,17,115,1962.331,17.064,5.226,22.595
Particle,Station4,Particle,Light,2022.05,18,13,755.229,58.095,2.011,35.343
Particle,Station4,Particle,Light,2022.05,19,9,479.162,53.24,1.276,41.58
Particle,Station4,Particle,Light,2022.05,2,42,1069.901,25.474,2.849,27.331
Particle,Station4,Particle,Light,2022.05,20,134,3176.847,23.708,8.46,31.915
Particle,Station4,Particle,Light,2022.05,21,68,1139.776,16.761,3.035,23.043
Particle,Station4,Particle,Light,2022.05,22,20,573.803,28.69,1.528,27.929
Particle,Station4,Particle,Light,2022.05,23,49,898.647,18.34,2.393,27.796
Particle,Station4,Particle,Light,2022.05,24,57,1069.589,18.765,2.848,22.361
Particle,Station4,Particle,Light,2022.05,25,83,1599.402,19.27,4.259,24.269
Particle,Station4,Particle,Light,2022.05,26,69,966.831,14.012,2.575,22.257
Particle,Station4,Particle,Light,2022.05,27,115,1967.144,17.106,5.238,25.955
Particle,Station4,Particle,Light,2022.05,28,102,1952.81,19.145,5.2,26.101
Particle,Station4,Particle,Light,2022.05,29,109,2140.791,19.64,5.701,24.707
Particle,Station4,Particle,Light,2022.05,3,64,1202.497,18.789,3.202,25.789
Particle,Station4,Particle,Light,2022.05,30,50,1005.073,20.101,2.676,27.688
Particle,Station4,Particle,Light,2022.05,4,135,2411.681,17.864,6.422,23.835
Particle,Station4,Particle,Light,2022.05,5,36,1155.385,32.094,3.077,29.658
Particle,Station4,Particle,Light,2022.05,6,40,1241.363,31.034,3.306,26.891
Particle,Station4,Particle,Light,2022.05,7,54,1507.908,27.924,4.015,25.809
Particle,Station4,Particle,Light,2022.05,8,48,1953.382,40.695,5.202,29.348
Particle,Station4,Particle,Light,2022.05,9,45,1161.863,25.819,3.094,25.882
Particle,Station5,Particle,Heavy,2022.05,1,4,135.224,33.806,0.36,24.079
Particle,Station5,Particle,Heavy,2022.05,10,60,810.614,13.51,2.159,25.213
Particle,Station5,Particle,Heavy,2022.05,11,70,1404.396,20.063,3.74,27.067
Particle,Station5,Particle,Heavy,2022.05,12,51,648.231,12.71,1.726,23.758
Particle,Station5,Particle,Heavy,2022.05,13,125,2256.4,18.051,6.009,29.002
Particle,Station5,Particle,Heavy,2022.05,14,15,453.2,30.213,1.207,28.131
Particle,Station5,Particle,Heavy,2022.05,15,79,1210.172,15.319,3.223,24.516
Particle,Station5,Particle,Heavy,2022.05,16,8,424.974,53.122,1.132,37.271
Particle,Station5,Particle,Heavy,2022.05,17,73,1072.867,14.697,2.857,25.656
Particle,Station5,Particle,Heavy,2022.05,18,1,87.279,87.279,0.232,38.616
Particle,Station5,Particle,Heavy,2022.05,19,9,128.616,14.291,0.342,23.295
Particle,Station5,Particle,Heavy,2022.05,2,25,447.867,17.915,1.193,24.053
Particle,Station5,Particle,Heavy,2022.05,20,18,306.243,17.014,0.816,25.136
Particle,Station5,Particle,Heavy,2022.05,21,34,738.424,21.718,1.966,30.58
Particle,Station5,Particle,Heavy,2022.05,22,100,1388.762,13.888,3.698,24.526
Particle,Station5,Particle,Heavy,2022.05,23,131,3594.745,27.441,9.573,38.738
Particle,Station5,Particle,Heavy,2022.05,24,85,1335.874,15.716,3.557,27.784
Particle,Station5,Particle,Heavy,2022.05,25,61,1128.876,18.506,3.006,25.611
Particle,Station5,Particle,Heavy,2022.05,26,104,1731.165,16.646,4.61,27.025
Particle,Station5,Particle,Heavy,2022.05,27,118,1847.477,15.657,4.92,26.393
Particle,Station5,Particle,Heavy,2022.05,28,7,122.529,17.504,0.326,20.23
Particle,Station5,Particle,Heavy,2022.05,29,39,471.124,12.08,1.255,21.36
Particle,Station5,Particle,Heavy,2022.05,3,94,1682.882,17.903,4.481,26.663
Particle,Station5,Particle,Heavy,2022.05,30,116,2019.381,17.408,5.377,26.729
Particle,Station5,Particle,Heavy,2022.05,31,58,948.361,16.351,2.525,23.91
Particle,Station5,Particle,Heavy,2022.05,32,121,2381.191,19.679,6.341,31.573
Particle,Station5,Particle,Heavy,2022.05,4,55,787.513,14.318,2.097,24.338
Particle,Station5,Particle,Heavy,2022.05,5,58,1260.484,21.732,3.357,26.513
Particle,Station5,Particle,Heavy,2022.05,6,19,1030.853,54.255,2.745,36.23
Particle,Station5,Particle,Heavy,2022.05,7,33,594.927,18.028,1.584,25.487
Particle,Station5,Particle,Heavy,2022.05,8,102,1960.64,19.222,5.221,27.515
Particle,Station5,Particle,Heavy,2022.05,9,16,411.082,25.693,1.095,26.263
Particle,Station5,Particle,Light,2022.05,1,53,707.258,13.344,1.883,21.277
Particle,Station5,Particle,Light,2022.05,10,107,3070.031,28.692,8.175,28.847
Particle,Station5,Particle,Light,2022.05,11,130,4382.674,33.713,11.671,31.247
Particle,Station5,Particle,Light,2022.05,12,136,3669.095,26.979,9.771,27.75
Particle,Station5,Particle,Light,2022.05,13,113,4929.448,43.623,13.127,43.887
Particle,Station5,Particle,Light,2022.05,14,66,1433.143,21.714,3.816,34.329
Particle,Station5,Particle,Light,2022.05,15,125,4085.12,32.681,10.878,30.437
Particle,Station5,Particle,Light,2022.05,16,86,1928.408,22.423,5.135,26.483
Particle,Station5,Particle,Light,2022.05,17,129,3982.154,30.869,10.604,29.687
Particle,Station5,Particle,Light,2022.05,18,125,4040.713,32.326,10.76,28.697
Particle,Station5,Particle,Light,2022.05,19,105,4879.344,46.47,12.993,40.756
Particle,Station5,Particle,Light,2022.05,2,132,3319.485,25.148,8.84,30.099
Particle,Station5,Particle,Light,2022.05,20,135,3983.663,29.509,10.608,27.967
Particle,Station5,Particle,Light,2022.05,21,118,4634.547,39.276,12.341,39.435
Particle,Station5,Particle,Light,2022.05,22,132,5009.938,37.954,13.341,33.454
Particle,Station5,Particle,Light,2022.05,23,125,4132.596,33.061,11.005,32.109
Particle,Station5,Particle,Light,2022.05,24,248,8863.111,35.738,23.602,47.458
Particle,Station5,Particle,Light,2022.05,25,115,4565.947,39.704,12.159,36.986
Particle,Station5,Particle,Light,2022.05,26,126,2183.663,17.331,5.815,24.82
Particle,Station5,Particle,Light,2022.05,27,119,4251.015,35.723,11.32,37.22
Particle,Station5,Particle,Light,2022.05,28,135,2929.136,21.697,7.8,22.969
Particle,Station5,Particle,Light,2022.05,3,120,2610.12,21.751,6.951,25.254
Particle,Station5,Particle,Light,2022.05,4,116,3858.273,33.261,10.274,32.058
Particle,Station5,Particle,Light,2022.05,5,63,895.369,14.212,2.384,24.018
Particle,Station5,Particle,Light,2022.05,6,74,1404.084,18.974,3.739,23.953
Particle,Station5,Particle,Light,2022.05,7,135,4005.671,29.672,10.667,28.567
Particle,Station5,Particle,Light,2022.05,8,138,5015.088,36.341,13.355,34.007
Particle,Station5,Particle,Light,2022.05,9,115,2995.447,26.047,7.977,31.877
Particle,Station6,Particle,Heavy,2022.05,1,12,186.785,15.565,0.497,21.304
Particle,Station6,Particle,Heavy,2022.05,10,48,1125.208,23.442,2.996,24.775
Particle,Station6,Particle,Heavy,2022.05,11,21,1020.083,48.575,2.716,32.644
Particle,Station6,Particle,Heavy,2022.05,12,12,228.486,19.04,0.608,26.751
Particle,Station6,Particle,Heavy,2022.05,13,33,503.226,15.249,1.34,22.264
Particle,Station6,Particle,Heavy,2022.05,14,22,1115.323,50.696,2.97,31.115
Particle,Station6,Particle,Heavy,2022.05,15,6,354.943,59.157,0.945,30.544
Particle,Station6,Particle,Heavy,2022.05,16,20,366.779,18.339,0.977,24.928
Particle,Station6,Particle,Heavy,2022.05,17,5,210.614,42.123,0.561,21.905
Particle,Station6,Particle,Heavy,2022.05,18,12,370.838,30.903,0.988,27.993
Particle,Station6,Particle,Heavy,2022.05,19,22,362.799,16.491,0.966,25.205
Particle,Station6,Particle,Heavy,2022.05,2,12,340.245,28.354,0.906,30.288
Particle,Station6,Particle,Heavy,2022.05,20,6,187.565,31.261,0.499,25.276
Particle,Station6,Particle,Heavy,2022.05,21,18,266.857,14.825,0.711,22.048
Particle,Station6,Particle,Heavy,2022.05,22,7,356.035,50.862,0.948,32.859
Particle,Station6,Particle,Heavy,2022.05,23,16,708.117,44.257,1.886,25.584
Particle,Station6,Particle,Heavy,2022.05,24,17,410.38,24.14,1.093,25.903
Particle,Station6,Particle,Heavy,2022.05,25,15,884.573,58.972,2.356,28.75
Particle,Station6,Particle,Heavy,2022.05,26,9,352.367,39.152,0.938,26.148
Particle,Station6,Particle,Heavy,2022.05,27,19,748.309,39.385,1.993,27.025
Particle,Station6,Particle,Heavy,2022.05,28,9,355.541,39.505,0.947,30.41
Particle,Station6,Particle,Heavy,2022.05,29,11,313.163,28.469,0.834,26.389
Particle,Station6,Particle,Heavy,2022.05,3,26,627.471,24.134,1.671,28.495
Particle,Station6,Particle,Heavy,2022.05,4,11,461.212,41.928,1.228,30.787
Particle,Station6,Particle,Heavy,2022.05,5,13,405.645,31.203,1.08,25.259
Particle,Station6,Particle,Heavy,2022.05,6,28,700.312,25.011,1.865,24.082
Particle,Station6,Particle,Heavy,2022.05,7,17,347.893,20.464,0.926,26.863
Particle,Station6,Particle,Heavy,2022.05,8,10,182.544,18.254,0.486,25.58
Particle,Station6,Particle,Heavy,2022.05,9,10,361.55,36.155,0.963,24.656
Particle,Station6,Particle,Light,2022.05,1,13,914.126,70.317,2.434,37.475
Particle,Station6,Particle,Light,2022.05,10,6,446.93,74.488,1.19,35.712
Particle,Station6,Particle,Light,2022.05,11,27,452.497,16.759,1.205,22.348
Particle,Station6,Particle,Light,2022.05,12,31,618.106,19.939,1.646,24.619
Particle,Station6,Particle,Light,2022.05,13,35,852.758,24.365,2.271,27.32
Particle,Station6,Particle,Light,2022.05,14,52,881.478,16.951,2.347,25.728
Particle,Station6,Particle,Light,2022.05,15,16,317.924,19.87,0.847,23.959
Particle,Station6,Particle,Light,2022.05,16,13,335.588,25.814,0.894,26.266
Particle,Station6,Particle,Light,2022.05,17,37,622.294,16.819,1.657,23.122
Particle,Station6,Particle,Light,2022.05,18,16,316.259,19.766,0.842,25.119
Particle,Station6,Particle,Light,2022.05,19,53,902.497,17.028,2.403,24.848
Particle,Station6,Particle,Light,2022.05,2,28,503.954,17.998,1.342,21.795
Particle,Station6,Particle,Light,2022.05,20,84,1352.992,16.107,3.603,24.26
Particle,Station6,Particle,Light,2022.05,21,13,634.886,48.837,1.691,34.633
Particle,Station6,Particle,Light,2022.05,22,17,454.969,26.763,1.212,27.8
Particle,Station6,Particle,Light,2022.05,23,45,659.495,14.655,1.756,22.953
Particle,Station6,Particle,Light,2022.05,24,15,345.421,23.028,0.92,26.575
Particle,Station6,Particle,Light,2022.05,25,22,568.21,25.828,1.513,25.062
Particle,Station6,Particle,Light,2022.05,26,22,629.657,28.621,1.677,30.409
Particle,Station6,Particle,Light,2022.05,27,23,389.1,16.917,1.036,26.537
Particle,Station6,Particle,Light,2022.05,28,12,241.337,20.111,0.643,21.244
Particle,Station6,Particle,Light,2022.05,29,40,779.058,19.476,2.075,24.988
Particle,Station6,Particle,Light,2022.05,3,15,404.943,26.996,1.078,30.09
Particle,Station6,Particle,Light,2022.05,30,89,1614.126,18.136,4.298,25.622
Particle,Station6,Particle,Light,2022.05,4,27,587.773,21.769,1.565,25.698
Particle,Station6,Particle,Light,2022.05,5,18,205.047,11.391,0.546,20.556
Particle,Station6,Particle,Light,2022.05,6,10,438.007,43.801,1.166,31.265
Particle,Station6,Particle,Light,2022.05,7,52,861.967,16.576,2.295,23.709
Particle,Station6,Particle,Light,2022.05,8,12,541.025,45.085,1.441,29.968
Particle,Station6,Particle,Light,2022.05,9,20,1640.531,82.027,4.369,38.967
Particle,Station2,Particle,Heavy,2022.06,1,23,898.101,39.048,2.392,33.207
Particle,Station2,Particle,Heavy,2022.06,10,33,3389.594,102.715,9.026,50.257
Particle,Station2,Particle,Heavy,2022.06,11,29,4391.467,151.43,11.694,50.176
Particle,Station2,Particle,Heavy,2022.06,12,19,1896.384,99.81,5.05,49.223
Particle,Station2,Particle,Heavy,2022.06,13,18,2457.05,136.503,6.543,59.724
Particle,Station2,Particle,Heavy,2022.06,14,16,864.698,54.044,2.303,40.431
Particle,Station2,Particle,Heavy,2022.06,15,18,3000.598,166.7,7.99,62.144
Particle,Station2,Particle,Heavy,2022.06,16,23,2075.806,90.252,5.528,48.189
Particle,Station2,Particle,Heavy,2022.06,17,17,834.001,49.059,2.221,34.636
Particle,Station2,Particle,Heavy,2022.06,18,14,690.973,49.355,1.84,33.883
Particle,Station2,Particle,Heavy,2022.06,19,18,2969.823,164.99,7.908,67.904
Particle,Station2,Particle,Heavy,2022.06,2,32,5377.575,168.049,14.32,60.603
Particle,Station2,Particle,Heavy,2022.06,20,33,2264.75,68.629,6.031,43.426
Particle,Station2,Particle,Heavy,2022.06,21,17,1075.78,63.281,2.865,37.733
Particle,Station2,Particle,Heavy,2022.06,22,9,354.24,39.36,0.943,32.795
Particle,Station2,Particle,Heavy,2022.06,23,16,780.801,48.8,2.079,31.147
Particle,Station2,Particle,Heavy,2022.06,24,21,1056.165,50.294,2.813,35.795
Particle,Station2,Particle,Heavy,2022.06,25,20,875.858,43.793,2.332,31.584
Particle,Station2,Particle,Heavy,2022.06,26,16,302.992,18.937,0.807,18.161
Particle,Station2,Particle,Heavy,2022.06,27,9,735.666,81.741,1.959,44.246
Particle,Station2,Particle,Heavy,2022.06,28,10,977.367,97.737,2.603,46.482
Particle,Station2,Particle,Heavy,2022.06,29,34,1707.518,50.221,4.547,35.185
Particle,Station2,Particle,Heavy,2022.06,3,27,5483.871,203.106,14.603,71.257
Particle,Station2,Particle,Heavy,2022.06,30,34,807.414,23.747,2.15,29.749
Particle,Station2,Particle,Heavy,2022.06,31,28,1903.772,67.992,5.07,44.083
Particle,Station2,Particle,Heavy,2022.06,32,19,597.945,31.471,1.592,30.729
Particle,Station2,Particle,Heavy,2022.06,4,44,2727.393,61.986,7.263,40.484
Particle,Station2,Particle,Heavy,2022.06,5,41,3809.183,92.907,10.144,54.703
Particle,Station2,Particle,Heavy,2022.06,6,30,3554.735,118.491,9.466,57.161
Particle,Station2,Particle,Heavy,2022.06,7,29,3551.249,122.457,9.457,51.417
Particle,Station2,Particle,Heavy,2022.06,8,28,1740.973,62.178,4.636,40.248
Particle,Station2,Particle,Heavy,2022.06,9,28,3355.229,119.83,8.935,52.637
Particle,Station2,Particle,Light,2022.06,1,26,588.918,22.651,1.568,25.523
Particle,Station2,Particle,Light,2022.06,10,46,2151.899,46.78,5.73,33.095
Particle,Station2,Particle,Light,2022.06,11,40,1149.428,28.736,3.061,32.835
Particle,Station2,Particle,Light,2022.06,12,33,1091.727,33.083,2.907,31.224
Particle,Station2,Particle,Light,2022.06,13,15,842.014,56.134,2.242,35.09
Particle,Station2,Particle,Light,2022.06,14,18,1210.744,67.264,3.224,44.394
Particle,Station2,Particle,Light,2022.06,15,20,673.491,33.675,1.793,31.028
Particle,Station2,Particle,Light,2022.06,16,26,2019.485,77.672,5.378,44.544
Particle,Station2,Particle,Light,2022.06,17,26,1239.542,47.675,3.301,35.811
Particle,Station2,Particle,Light,2022.06,18,26,629.37,24.207,1.676,27.687
Particle,Station2,Particle,Light,2022.06,19,29,961.759,33.164,2.561,28.275
Particle,Station2,Particle,Light,2022.06,2,50,3348.569,66.971,8.917,39.166
Particle,Station2,Particle,Light,2022.06,20,22,3391.597,154.164,9.032,78.828
Particle,Station2,Particle,Light,2022.06,21,22,975.963,44.362,2.599,32.415
Particle,Station2,Particle,Light,2022.06,22,25,407.388,16.296,1.085,24.611
Particle,Station2,Particle,Light,2022.06,23,41,789.308,19.251,2.102,25.671
Particle,Station2,Particle,Light,2022.06,24,29,788.293,27.183,2.099,29.592
Particle,Station2,Particle,Light,2022.06,25,26,1138.892,43.804,3.033,33.347
Particle,Station2,Particle,Light,2022.06,26,16,865.193,54.075,2.304,35.8
Particle,Station2,Particle,Light,2022.06,27,26,797.581,30.676,2.124,30.084
Particle,Station2,Particle,Light,2022.06,28,17,410.38,24.14,1.093,26.539
Particle,Station2,Particle,Light,2022.06,29,14,407.232,29.088,1.084,24.524
Particle,Station2,Particle,Light,2022.06,3,43,1267.872,29.485,3.376,28.168
Particle,Station2,Particle,Light,2022.06,30,28,736.056,26.288,1.96,31.926
Particle,Station2,Particle,Light,2022.06,31,6,270.864,45.144,0.721,31.137
Particle,Station2,Particle,Light,2022.06,32,37,855.073,23.11,2.277,28.792
Particle,Station2,Particle,Light,2022.06,33,37,1198.673,32.397,3.192,28.934
Particle,Station2,Particle,Light,2022.06,4,36,1881.113,52.253,5.009,37.409
Particle,Station2,Particle,Light,2022.06,5,21,1116.675,53.175,2.974,38.085
Particle,Station2,Particle,Light,2022.06,6,24,2372.893,98.871,6.319,51.673
Particle,Station2,Particle,Light,2022.06,7,42,1109.001,26.405,2.953,28.54
Particle,Station2,Particle,Light,2022.06,8,32,1126.171,35.193,2.999,32.072
Particle,Station2,Particle,Light,2022.06,9,31,759.157,24.489,2.022,24.617
Particle,Station3,Particle,Heavy,2022.06,1,46,1679.318,36.507,4.472,28.954
Particle,Station3,Particle,Heavy,2022.06,10,29,1433.533,49.432,3.817,32.621
Particle,Station3,Particle,Heavy,2022.06,11,31,1583.403,51.078,4.216,36.073
Particle,Station3,Particle,Heavy,2022.06,12,22,1690.375,76.835,4.501,37.368
Particle,Station3,Particle,Heavy,2022.06,13,39,1755.905,45.023,4.676,37.46
Particle,Station3,Particle,Heavy,2022.06,14,29,1493.678,51.506,3.978,33.349
Particle,Station3,Particle,Heavy,2022.06,15,22,2413.84,109.72,6.428,41.658
Particle,Station3,Particle,Heavy,2022.06,16,28,2244.069,80.145,5.976,43.17
Particle,Station3,Particle,Heavy,2022.06,17,30,530.749,17.692,1.413,24.186
Particle,Station3,Particle,Heavy,2022.06,18,25,1052.836,42.113,2.804,31.94
Particle,Station3,Particle,Heavy,2022.06,19,22,895.161,40.689,2.384,29.276
Particle,Station3,Particle,Heavy,2022.06,2,46,1519.069,33.023,4.045,28.9
Particle,Station3,Particle,Heavy,2022.06,20,12,1511.967,125.997,4.026,51.56
Particle,Station3,Particle,Heavy,2022.06,21,27,623.179,23.081,1.659,26.532
Particle,Station3,Particle,Heavy,2022.06,22,13,440.609,33.893,1.173,29.398
Particle,Station3,Particle,Heavy,2022.06,23,7,218.887,31.27,0.583,26.154
Particle,Station3,Particle,Heavy,2022.06,24,41,1019.043,24.855,2.714,29.105
Particle,Station3,Particle,Heavy,2022.06,25,19,1322.06,69.582,3.521,40.622
Particle,Station3,Particle,Heavy,2022.06,26,19,488.319,25.701,1.3,24.77
Particle,Station3,Particle,Heavy,2022.06,27,15,763.371,50.891,2.033,29.975
Particle,Station3,Particle,Heavy,2022.06,28,16,1430.645,89.415,3.81,43.893
Particle,Station3,Particle,Heavy,2022.06,29,11,424.011,38.546,1.129,34.573
Particle,Station3,Particle,Heavy,2022.06,3,32,1240.245,38.758,3.303,29.844
Particle,Station3,Particle,Heavy,2022.06,30,13,543.861,41.835,1.448,30.478
